Wenner array£¨¦Á£©
  0.2000
1
242
0
0
2.6	0.8	74.51803
2.8	0.8	68.72289
3	0.8	71.85524
3.2	0.8	67.2011
3.4	0.8	69.3364
3.6	0.8	66.05511
3.8	0.8	63.03079
4	0.8	67.53536
4.2	0.8	69.47613
4.4	0.8	68.18672
4.6	0.8	74.0632
4.8	0.8	73.33315
5	0.8	80.72948
5.2	0.8	79.71911
5.4	0.8	81.88846
0	1	83.41816
0.2	1	81.26454
0.4	1	82.72812
0.6	1	86.21111
0.8	1	79.98327
1	1	78.23738
1.2	1	78.06598
1.4	1	77.06559
1.6	1	78.20893
1.8	1	79.59295
2	1	80.18424
2.2	1	79.73181
2.4	1	76.09271
2.6	1	82.85214
2.8	1	77.30255
3	1	80.27862
3.2	1	69.32523
3.4	1	71.27422
3.6	1	70.87374
3.8	1	77.18239
4	1	77.95698
4.2	1	80.7481
4.4	1	76.32655
4.6	1	80.98447
4.8	1	80.65525
0	1.2	90.51306
0.2	1.2	87.82467
0.4	1.2	93.2138
0.6	1.2	87.11179
0.8	1.2	86.09368
1	1.2	84.01194
1.2	1.2	80.60946
1.4	1.2	86.50341
1.6	1.2	83.48035
1.8	1.2	90.42149
2	1.2	95.04859
2.2	1.2	88.13564
2.4	1.2	89.04742
2.6	1.2	81.22709
2.8	1.2	82.44871
3	1.2	81.08175
3.2	1.2	76.27886
3.4	1.2	81.45201
3.6	1.2	84.37891
3.8	1.2	88.53626
4	1.2	88.58133
4.2	1.2	89.44529
0	1.4	89.06478
0.2	1.4	82.77974
0.4	1.4	80.56366
0.6	1.4	92.01467
0.8	1.4	80.63282
1	1.4	93.14188
1.2	1.4	94.65861
1.4	1.4	92.75649
1.6	1.4	89.4199
1.8	1.4	103.62034
2	1.4	95.998
2.2	1.4	90.48677
2.4	1.4	89.58146
2.6	1.4	85.66379
2.8	1.4	87.07325
3	1.4	88.75211
3.2	1.4	89.32108
3.4	1.4	86.88683
3.6	1.4	81.20843
0	1.6	97.88941
0.2	1.6	95.75548
0.4	1.6	97.88075
0.6	1.6	90.22446
0.8	1.6	96.31287
1	1.6	101.37334
1.2	1.6	89.96379
1.4	1.6	105.24578
1.6	1.6	97.58483
1.8	1.6	97.67936
2	1.6	94.42838
2.2	1.6	87.96536
2.4	1.6	96.97506
2.6	1.6	100.34275
2.8	1.6	94.63794
3	1.6	91.47181
0	1.8	91.48585
0.2	1.8	94.88716
0.4	1.8	106.23431
0.6	1.8	90.81574
0.8	1.8	97.57296
1	1.8	94.37991
1.2	1.8	109.05099
1.4	1.8	107.99195
1.6	1.8	116.49495
1.8	1.8	104.12528
2	1.8	93.41437
2.2	1.8	100.49464
2.4	1.8	92.40638
0	2	99.47208
0.2	2	102.09006
0.4	2	100.89877
0.6	2	98.814
0.8	2	108.48322
1	2	106.01197
1.2	2	109.91275
1.4	2	101.63087
1.6	2	113.68652
1.8	2	104.29621
0	2.2	91.19538
0.2	2.2	99.63965
0.4	2.2	104.46232
0.6	2.2	107.92974
0.8	2.2	111.70338
1	2.2	104.94637
1.2	2.2	107.77745
0
0
0
0
0
0
0
