Wenner array£¨¦Á£©
  0.2000
1
229
0
0
2.6	1	102.0264857
3	1	97.69238286
3.2	1	105.3499314
3.4	1	104.2243829
3.6	1	106.0542971
3.8	1	108.7372343
4	1	109.1025029
4.2	1	105.3890229
4.4	1	105.2772171
4.6	1	104.8407543
4.8	1	102.0184343
0	1.2	105.4605886
0.2	1.2	105.5232914
0.6	1.2	103.68888
0.8	1.2	106.8288857
1	1.2	110.2937829
1.2	1.2	111.7579371
1.4	1.2	116.2177486
1.6	1.2	108.1168114
2	1.2	115.2958229
2.2	1.2	115.0568286
2.4	1.2	115.2099771
2.6	1.2	115.7032229
3	1.2	114.99356
3.2	1.2	113.8232457
3.4	1.2	120.1634514
3.6	1.2	118.8419543
3.8	1.2	118.6676057
4	1.2	118.51688
4.2	1.2	118.0909486
0.2	1.4	113.9634057
0.4	1.4	116.9961371
0.6	1.4	116.1915714
0.8	1.4	118.0538457
1	1.4	122.7680171
1.2	1.4	122.2012229
1.4	1.4	119.6576514
1.8	1.4	126.9817886
2	1.4	128.7799143
2.2	1.4	129.5597771
2.4	1.4	128.7975086
2.6	1.4	129.2540686
2.8	1.4	135.7471543
3	1.4	128.4520743
3.2	1.4	129.7380571
3.4	1.4	131.6732857
3.6	1.4	129.2047657
0	1.6	122.3865371
0.2	1.6	122.6849314
0.4	1.6	124.8512057
0.6	1.6	126.5830286
0.8	1.6	132.9696686
1	1.6	133.0286686
1.2	1.6	135.3976514
1.6	1.6	139.4232343
1.8	1.6	141.4751257
2	1.6	142.6658229
2.2	1.6	142.3157714
2.4	1.6	141.5005371
2.6	1.6	143.6839657
2.8	1.6	146.19296
3	1.6	138.39452
0	1.8	133.7967429
0.2	1.8	133.6318286
0.4	1.8	135.9599429
0.6	1.8	141.0391029
0.8	1.8	145.4876971
1	1.8	142.7090857
1.2	1.8	152.0979086
1.4	1.8	149.7211429
1.6	1.8	148.3798514
1.8	1.8	160.7081657
2	1.8	152.1003486
2.2	1.8	147.26828
2.4	1.8	146.7000114
0	2	145.91572
0.2	2	143.3157486
0.4	2	153.9924686
0.6	2	155.4716343
0.8	2	155.78284
1	2	162.2105943
1.2	2	163.2825714
1.4	2	165.6213886
1.6	2	161.8844057
1.8	2	157.1916171
0	2.2	159.7789886
0.2	2.2	158.36328
0.4	2.2	168.2947429
0.6	2.2	164.64204
0.8	2.2	169.4461829
1	2.2	167.41316
1.2	2.2	169.5967886
0	2.4	169.6901714
0.2	2.4	172.1343657
0.4	2.4	173.6539657
0.6	2.4	177.3298114
0	2.6	181.3887143
0
0
0
0
0
0
0
