Wenner array£¨¦Á£©
0.2000
4
241
0
0
2.4	1.8	113.83928
0	2	122.4144
0.2	2	116.5937467
0.4	2	114.6754533
0.6	2	109.15832
0.8	2	118.0876667
1	2	115.3138933
1.2	2	128.2324533
1.4	2	132.3494267
1.6	2	107.34056
1.8	2	112.8066533
0.2	2.2	117.1262133
0.4	2.2	115.09732
0.6	2.2	130.42748
0.8	2.2	110.80732
1	2.2	113.3913733
1.2	2.2	127.7473467
0
0
0
0
0
0
0
0
